Datetime,Close,High,Low,Open,Volume,Symbol,SMA_20,STD_20,Upper_Band,Lower_Band,Lowest_Low,Highest_High,Stoch,ROC,OBV,CCI,MACD_Line,MACD_Signal,MACD_Hist,RSI,Volume_SMA_20,Volume_Spike,RSI_Overbought,RSI_Oversold,ADX,Volatility,Regime,Regime_Bull,Regime_Sideways,Regime_Bear,Future_Close,Return,Target,PCA_1,PCA_2,Hurst,ATR,ATR_Slope,Target_Mapped,Signal,Rolling_Mean_50
2024-02-08 14:30:00,364.5650024414063,365.6499938964844,362.2192077636719,362.8599853515625,368109,HD,358.2661926269531,4.042674105172243,366.3515408372976,350.18084441660864,354.3009948730469,365.6499938964844,90.43976078562132,0.027439165461859,29762534.0,103.87200238565472,2.2099193448771643,1.4627381032326556,0.7471812416445087,81.1355638936952,262333.95,0,1,0,1.674466814313616,0.0040928070967048,Bull,1,0,0,362.9849853515625,-0.0043339790689252,0,30.524510485166275,39.28619678525696,0.4951595590197894,3.4307861328125,2.390777587890625,0,-1,
2024-02-08 15:30:00,362.6000061035156,364.7000122070313,362.2900085449219,364.5,266729,HD,358.7406936645508,3.96174805637213,366.6641897772951,350.81719755180654,354.3009948730469,365.6499938964844,73.12549074442568,0.018696704946995,29495805.0,64.94292223281673,2.160156235825468,1.6022217297512185,0.5579345060742498,69.19662621173956,266163.85,0,0,0,1.7142530168805803,0.0043787924491039,Bull,1,0,0,363.0700073242188,0.0012961974980467,0,31.55909627882841,21.979299565026395,0.5026361879877476,2.410003662109432,-1.0207824707030682,0,-1,
2024-02-08 16:30:00,362.8999938964844,363.1000061035156,361.9549865722656,362.5499877929688,217245,HD,359.2081939697265,3.867535090498463,366.94326415072345,351.47312378872965,354.3009948730469,365.6499938964844,75.76878811672458,0.0184951204935162,29713050.0,63.637430393803456,2.1204815300436053,1.705873689809696,0.4146078402339093,72.13245561539996,267997.55,0,1,0,1.671755109514509,0.0043802457880099,Bull,1,0,0,363.1749877929688,0.0007577677076589,0,32.334296838700084,24.64040936044887,0.500733874438869,1.14501953125,-1.2649841308594318,0,-1,
2024-02-08 17:30:00,362.0,362.9949951171875,361.8001098632813,362.8999938964844,179860,HD,359.5506942749024,3.791804109862301,367.134302494627,351.96708605517773,354.3009948730469,365.6499938964844,67.83862709877273,-0.0001795325175533,29533190.0,43.06315505992022,1.9934379422609252,1.7633865402999418,0.2300514019609836,72.33896264069222,268971.0,0,1,0,1.6365247453962053,0.0043900933052623,Bull,1,0,0,363.1300048828125,0.0031215604497582,0,33.02413010893429,16.719993808485825,0.5023227839427606,1.1948852539061932,0.04986572265619316,0,-1,
2024-02-08 18:30:00,362.9599914550781,363.1050109863281,361.64849853515625,361.9599914550781,154161,HD,359.92469329833983,3.737668349878888,367.4000299980976,352.4493565985821,354.4800109863281,365.6499938964844,75.91757782404144,0.0030398666557367,29687351.0,54.13888860839577,1.947765641215028,1.8002623604829593,0.1475032807320688,74.60835255935437,265724.7,0,1,0,1.664919172014509,0.0044062296556187,Bull,1,0,0,366.8299865722656,0.0106623187356628,0,33.57112041041796,24.80680234605606,0.4977621882461682,1.456512451171875,0.26162719726568184,0,0,
2024-02-08 19:30:00,363.5700073242188,363.7999877929688,362.7800903320313,362.9500122070313,241965,HD,360.3476943969727,3.641583174546492,367.6308607460657,353.06452804787966,355.44000244140625,365.6499938964844,79.62793033258508,0.0027580880376179,29929316.0,58.99106282068077,1.93844797450123,1.8278994832866136,0.1105484912146164,73.80578528145128,259762.35,0,1,0,1.6006273542131697,0.0043801765371484,Bull,1,0,0,368.1300048828125,0.0125422819999761,0,34.25608177323761,28.52746501318724,0.49438508155256705,1.0198974609375,-0.436614990234375,0,0,
2024-02-08 20:30:00,363.8200073242188,363.8800048828125,362.8699951171875,363.55999755859375,325692,HD,360.7991897583008,3.4721036681753343,367.7433970946514,353.8549824219501,357.7200012207031,365.6499938964844,76.92322493746391,0.001417582083429,30255008.0,58.00167764970538,1.9290002530075296,1.8481196372307969,0.080880615776733,73.61634664844571,257548.95,0,1,0,1.6084856305803572,0.004354655029641,Bull,1,0,0,367.1499938964844,0.0091528407048216,0,35.06857091259485,25.835716752921652,0.4944851937989493,1.010009765625,-0.0098876953125,0,0,
2024-02-09 14:30:00,361.6000061035156,364.4299926757813,361.2300109863281,364.1300048828125,443812,HD,361.05619049072266,3.3209561966662458,367.6981028840552,354.41427809739014,360.80999755859375,365.6499938964844,16.322502947722846,-0.0039665116998477,29811196.0,10.916848051953233,1.7225211686699708,1.822999943518632,-0.1004787748486608,48.119710644977374,269557.9,1,0,0,1.5166996547154017,0.0045705706583169,Bull,1,0,0,367.0206909179688,0.0149908316453438,0,36.26020905717178,-34.755515108196555,0.5035978476746406,3.199981689453182,2.189971923828182,0,-1,
2024-02-09 15:30:00,361.3599853515625,362.7716979980469,361.1799926757813,361.7200012207031,203284,HD,361.3279403686523,3.093561577248059,367.51506352314846,355.1408172141562,361.1799926757813,365.6499938964844,4.026680685177473,-0.0060786696595833,29607912.0,0.6905736771893678,1.521972980857413,1.762794550986388,-0.2408215701289751,47.9838749372422,270489.65,0,0,0,1.5311061314174108,0.0045529037965677,Bull,1,0,0,366.4500122070313,0.0140857512226117,0,36.87884256639336,-47.03967315352525,0.4971484180612147,1.5917053222655682,-1.6082763671876137,0,-1,
2024-02-09 16:30:00,362.489990234375,362.5115051269531,360.7999877929688,361.489990234375,199245,HD,361.7034393310547,2.7151282265390595,367.1336957841328,356.2731828779766,360.7999877929688,365.6499938964844,34.84536731162498,-0.0006065485536269,29807157.0,19.31279943815389,1.4376467505065875,1.6977649908904282,-0.2601182403838407,49.68792104473846,270578.25,0,0,0,1.5776432582310267,0.0045074720249505,Bull,1,0,0,366.1799926757813,0.0101795981704774,0,37.1418388509079,-16.21056019162861,0.4912110489469325,1.7115173339843182,0.11981201171875,0,0,
2024-02-09 17:30:00,362.9849853515625,363.0700073242188,362.0499877929688,362.5299987792969,184938,HD,362.1112487792969,2.1899528727625337,366.491154524822,357.7313430337718,360.7999877929688,365.6499938964844,45.05143935818782,-0.0043339790689252,29992095.0,26.59833713418169,1.3946825423377618,1.6371485011798952,-0.2424659588421334,48.72811252189354,271405.1,0,0,0,1.5683528355189733,0.0044942336265659,Bull,1,0,0,365.489990234375,0.0069011253465107,0,37.71296709203784,-5.988050792518052,0.48868303911602645,1.02001953125,-0.6914978027343182,0,1,
2024-02-09 18:30:00,363.0700073242188,363.3757019042969,362.489990234375,363.0700073242188,171884,HD,362.4674987792969,1.646053991706363,365.7596067627096,359.17539079588414,360.7999877929688,365.6499938964844,46.80446751612396,0.0012961974980467,30163979.0,24.40213779773171,1.3519096871200986,1.5801007383679362,-0.2281910512478375,50.12096228388606,270855.8,0,0,0,1.5680454799107142,0.0044731703124337,Bull,1,0,0,356.32000732421875,-0.0185914558179748,0,38.29898406760071,-4.218258407969351,0.4844216836282261,0.885711669921875,-0.134307861328125,0,0,
2024-02-09 19:30:00,363.1749877929688,363.9898986816406,362.9599914550781,363.1600036621094,208525,HD,362.8107482910156,0.7850476353043628,364.3808435616243,361.2406530204069,360.7999877929688,365.6499938964844,48.96901053956269,0.0007577677076588,30372504.0,30.931414058878165,1.3113663229937629,1.5263538552931015,-0.2149875322993388,48.35065418274304,268535.65,0,0,0,1.5818546840122767,0.0044759868288384,Bull,1,0,0,358.6700134277344,-0.0124044180261733,0,38.85200484505333,-2.0318501692200783,0.4829274267394523,1.0299072265625,0.144195556640625,0,0,
2024-02-09 20:30:00,363.1300048828125,363.55999755859375,362.5899963378906,363.1499938964844,349676,HD,362.86399841308594,0.7677298179297,364.39945804894535,361.3285387772265,360.7999877929688,365.6499938964844,48.04152902312411,0.0031215604497583,30022828.0,23.09896559216534,1.261068853161646,1.4732968548668108,-0.2122280017051647,51.8817799727092,266210.0,0,0,0,1.5768541608537947,0.0026943512856965,Bull,1,0,0,358.4200134277344,-0.012970537801188,0,38.9553868720692,-2.9577622870829856,0.482161757902481,0.970001220703125,-0.059906005859375,0,0,
2024-02-12 14:30:00,366.8299865722656,367.0899963378906,364.0499877929688,364.2200012207031,448220,HD,363.1124984741211,1.1398233158969788,365.3921451059151,360.8328518423271,360.7999877929688,367.0899963378906,95.86630504922104,0.0106623187356629,30471048.0,217.43066352461145,1.5024460830426278,1.4791267005019744,0.0233193825406534,58.7081453113597,273339.85,1,0,0,1.5489414760044642,0.0034974541607128,Bull,1,0,0,359.1700134277344,-0.0208815348388162,-1,38.801047484467176,44.859332499495366,0.50520737268114,3.959991455078125,2.989990234375,2,0,
2024-02-12 15:30:00,368.1300048828125,368.7200012207031,366.9800109863281,366.989990234375,391663,HD,363.3904983520508,1.589772276124474,366.5700429042997,360.2109537998018,360.7999877929688,368.7200012207031,92.5505639191902,0.012542281999976,30862711.0,198.74991330270427,1.77814256902667,1.5389298742069135,0.2392126948197563,72.4068088347673,281545.3,0,1,0,1.5010833740234375,0.0035453379897492,Bull,1,0,0,355.75,-0.0336294372058953,-1,39.33087251375776,41.54908477734959,0.47720144739535286,1.8900146484375,-2.069976806640625,2,0,
2024-02-12 16:30:00,367.1499938964844,368.5899963378906,366.9549865722656,368.1300048828125,224365,HD,363.58274841308594,1.7977681443701354,367.1782847018262,359.98721212434566,360.7999877929688,368.7200012207031,80.17670880808252,0.0091528407048215,30638346.0,132.28422491778937,1.895702841825312,1.6102844677305936,0.285418374094718,66.32102006375399,278613.1,0,0,0,1.5360826764787947,0.0036120571146748,Bull,1,0,0,355.8599853515625,-0.0307503982911818,-1,39.82049391130784,29.170926396761345,0.47869364110530993,1.635009765625,-0.2550048828125,2,0,
2024-02-12 17:30:00,367.0206909179688,367.9400024414063,366.8949890136719,367.2749938964844,386966,HD,363.7817825317383,1.9485490717043967,367.6788806751471,359.88468438832945,360.7999877929688,368.7200012207031,78.54409821094855,0.0149908316453439,30251380.0,110.81436381780614,1.9558902499560415,1.6794056241756834,0.2764846257803584,70.49373919369384,285517.4,0,1,0,1.5253775460379464,0.0036061003929175,Bull,1,0,0,357.5799865722656,-0.0257225398439816,-1,40.18784436858948,27.546686814745694,0.4754307758026268,1.0450134277344318,-0.5899963378905682,2,1,
2024-02-12 18:30:00,366.4500122070313,367.7799987792969,365.989990234375,366.9299926757813,169678,HD,363.9257827758789,2.03650766170274,367.9987980992844,359.8527674524735,360.7999877929688,368.7200012207031,71.3385711478366,0.0140857512226117,30081702.0,82.63261918500203,1.9352320514655617,1.7305709096336592,0.2046611418319024,64.7133898911301,280292.35,0,0,0,1.5491986955915178,0.0036290709682869,Bull,1,0,0,357.0350036621094,-0.0256924770945367,-1,40.527944102316496,20.337209662978765,0.476442200425718,1.790008544921875,0.7449951171874432,2,1,
2024-02-12 19:30:00,366.1799926757813,366.6300048828125,366.0299987792969,366.3800048828125,211193,HD,364.0992828369141,2.074927696657934,368.24913823023,359.9494274435982,360.7999877929688,368.7200012207031,67.92923941230642,0.0101795981704775,29870509.0,66.85244477734634,1.875452907118813,1.75954730913069,0.1159055979881231,61.3280422159115,267360.5,0,0,0,1.5192064557756697,0.0035816947369108,Bull,1,0,0,356.9843139648437,-0.0251124553358092,-1,40.87116826081706,16.931427448698756,0.4739494686569922,0.600006103515625,-1.19000244140625,2,1,
2024-02-12 20:30:00,365.489990234375,366.5549926757813,365.25,366.2000122070313,476511,HD,364.1455322265625,2.0960560229467218,368.337644272456,359.95342018066907,360.7999877929688,368.7200012207031,59.217102145089264,0.0069011253465107,29393998.0,42.761516330159374,1.7522017826651677,1.7580782038375855,-0.005876421172418,56.98152107903426,272780.6,1,0,0,1.5402766636439733,0.0034445845465698,Bull,1,0,0,357.5199890136719,-0.0218063460933424,-1,41.05949140488213,8.220748321837533,0.47376911411991984,1.3049926757813068,0.7049865722656818,2,1,
2024-02-13 14:30:00,356.32000732421875,358.84130859375,353.8800048828125,358.4700012207031,707839,HD,363.83153228759767,2.7179116977840287,369.2673556831657,358.39570889202963,353.8800048828125,368.7200012207031,16.442069026501358,-0.0185914558179748,28686159.0,-184.2474614978165,0.9041607916686304,1.587294721403795,-0.6831339297351644,36.03913866532827,294836.1,1,0,0,1.6660853794642858,0.0065360636184502,Bull,1,0,0,357.3599853515625,0.0029186630162966,0,41.05528642801994,-34.56617267816595,0.6184625653202684,11.6099853515625,10.304992675781193,0,0,
